名詞	普通名詞	一般	*	*	*	アイディー	ＩＤ	ＩＤ	864
名詞	普通名詞	一般	*	*	*	アイディー	ＩＤ	ｉｄ	159
名詞	普通名詞	一般	*	*	*	フォーマッター	フォーマッター	フォーマッタ	208
名詞	普通名詞	一般	*	*	*	ゴカン	互換	互換	282
名詞	普通名詞	一般	*	*	*	サイダイ	最大	最大	795
名詞	普通名詞	一般	*	*	*	トモ	共	とも	239
名詞	普通名詞	一般	*	*	*	トモ	共	共	3
名詞	普通名詞	一般	*	*	*	タンイ	単位	単位	723
名詞	普通名詞	一般	*	*	*	メッセージ	メッセージ-message	メッセージ	1580
名詞	普通名詞	一般	*	*	*	メッセージ	メッセージ-message	Ｍｅｓｓａｇｅ	40
名詞	普通名詞	一般	*	*	*	メッセージ	メッセージ-message	ｍｅｓｓａｇｅ	27
名詞	普通名詞	一般	*	*	*	ナシ	無し	なし	425
名詞	普通名詞	一般	*	*	*	ラッチ	ラッチ-latch	ラッチ	9
名詞	普通名詞	一般	*	*	*	スレッド	スレッド-thread	スレッド	2215
名詞	普通名詞	一般	*	*	*	スレッド	スレッド-thread	Ｔｈｒｅａｄ	160
名詞	普通名詞	一般	*	*	*	リスナー	リスナー-listener	リスナー	1111
名詞	普通名詞	一般	*	*	*	リスナー	リスナー-listener	Ｌｉｓｔｅｎｅｒ	248
名詞	普通名詞	一般	*	*	*	インデックス	インデックス-index	インデックス	1397
名詞	普通名詞	一般	*	*	*	インデックス	インデックス-index	ｉｎｄｅｘ	212
名詞	普通名詞	一般	*	*	*	インデックス	インデックス-index	ＩＮＤＥＸ	5
名詞	普通名詞	一般	*	*	*	プロパティー	プロパティー	プロパティ	2693
名詞	普通名詞	一般	*	*	*	プロパティー	プロパティー	Ｐｒｏｐｅｒｔｙ	240
名詞	普通名詞	一般	*	*	*	プロパティー	プロパティー	プロパティー	2
名詞	普通名詞	一般	*	*	*	ナマエ	名前	名前	3032
名詞	普通名詞	一般	*	*	*	フラグメント	フラグメント-fragment	フラグメント	95
名詞	普通名詞	一般	*	*	*	コ	子	子	936
名詞	普通名詞	一般	*	*	*	コ	弧	弧	64
名詞	普通名詞	一般	*	*	*	コ	孤	孤	13
名詞	普通名詞	一般	*	*	*	コ	個	個	12
名詞	普通名詞	一般	*	*	*	コ	呼	呼	1
名詞	普通名詞	一般	*	*	*	ビジット	ビジット-visit	ビジット	122
名詞	普通名詞	一般	*	*	*	ビジット	ビジット-visit	ｖｉｓｉｔ	24
名詞	普通名詞	一般	*	*	*	シークエンス	シークエンス-sequence	Ｓｅｑｕｅｎｃｅ	30
名詞	普通名詞	一般	*	*	*	シークエンス	シークエンス-sequence	シーケンス	810
名詞	普通名詞	一般	*	*	*	シークエンス	シークエンス-sequence	ｓｅｑｕｅｎｃｅ	16
名詞	普通名詞	一般	*	*	*	オンガク	音楽	音楽	2
名詞	普通名詞	一般	*	*	*	ジョウホウ	情報	情報	1586
名詞	普通名詞	一般	*	*	*	ジョウホウ	乗法	乗法	3
名詞	普通名詞	一般	*	*	*	ジョウホウ	上方	上方	3
名詞	普通名詞	一般	*	*	*	キョク	曲	曲	1
名詞	普通名詞	一般	*	*	*	ゼンタイ	全体	全体	381
名詞	普通名詞	一般	*	*	*	データ	データ-data	データ	3318
名詞	普通名詞	一般	*	*	*	データ	データ-data	ｄａｔａ	71
名詞	普通名詞	一般	*	*	*	データ	データ-data	Ｄａｔａ	197
名詞	普通名詞	一般	*	*	*	データ	データ-data	ＤＡＴＡ	27
名詞	普通名詞	一般	*	*	*	コウゾウ	構造	構造	353
名詞	普通名詞	一般	*	*	*	ホウコウ	方向	方向	748
名詞	普通名詞	一般	*	*	*	コンストラクター	コンストラクター-constructor	コンストラクタ	1131
名詞	普通名詞	一般	*	*	*	スタック	スタック-stack	スタック	202
名詞	普通名詞	一般	*	*	*	カキコミ	書き込み	書込み	588
名詞	普通名詞	一般	*	*	*	カキコミ	書き込み	書き込み	33
名詞	普通名詞	一般	*	*	*	デフォルト	デフォルト-default	デフォルト	3588
名詞	普通名詞	一般	*	*	*	デフォルト	デフォルト-default	ｄｅｆａｕｌｔ	88
名詞	普通名詞	一般	*	*	*	デフォルト	デフォルト-default	ＤＥＦＡＵＬＴ	43
名詞	普通名詞	一般	*	*	*	ジドウ	自動	自動	378
名詞	普通名詞	一般	*	*	*	フラッシュ	フラッシュ-flash	フラッシュ	156
名詞	普通名詞	一般	*	*	*	フラッシュ	フラッシュ-flash	ＦＬＡＳＨ	1
名詞	普通名詞	一般	*	*	*	ヒヅケ	日付け	日付	1253
名詞	普通名詞	一般	*	*	*	レイ	例	例	671
名詞	普通名詞	一般	*	*	*	サイゴ	最後	最後	657
名詞	普通名詞	一般	*	*	*	プラットホーム	プラットホーム-platform	プラットフォーム	510
名詞	普通名詞	一般	*	*	*	オフセット	オフセット-offset	オフセット	833
名詞	普通名詞	一般	*	*	*	フィフティー	フィフティー-fifty	５０	271
名詞	普通名詞	一般	*	*	*	アンチ	アンチ-anti	アンチ	47
名詞	普通名詞	一般	*	*	*	エイリアス	エイリアス-alias	エイリアス	62
名詞	普通名詞	一般	*	*	*	ブブン	部分	部分	683
名詞	普通名詞	一般	*	*	*	メトリクス	メトリクス-metrics	メトリックス	65
名詞	普通名詞	一般	*	*	*	ウム	有無	有無	22
名詞	普通名詞	一般	*	*	*	キー	キー-key	キー	2016
名詞	普通名詞	一般	*	*	*	キー	キー-key	Ｋｅｙ	267
名詞	普通名詞	一般	*	*	*	ソース	ソース-sauce	ソース	1188
名詞	普通名詞	一般	*	*	*	デスティネーション	デスティネーション	デスティネーション	116
名詞	普通名詞	一般	*	*	*	デスティネーション	デスティネーション	ｄｅｓｔｉｎａｔｉｏｎ	23
名詞	普通名詞	一般	*	*	*	リョウイキ	領域	領域	840
名詞	普通名詞	一般	*	*	*	サンプル	サンプル-sample	サンプル	374
名詞	普通名詞	一般	*	*	*	グリッド	グリッド-grid	グリッド	98
名詞	普通名詞	一般	*	*	*	キテン	起点	起点	56
名詞	普通名詞	一般	*	*	*	ツギメ	継ぎ目	継ぎ目	1
名詞	普通名詞	一般	*	*	*	オヤ	親	親	612
名詞	普通名詞	一般	*	*	*	ストラップ	ストラップ-strap	ストラップ	40
名詞	普通名詞	一般	*	*	*	オラクル	オラクル-oracle	Ｏｒａｃｌｅ	6
名詞	普通名詞	一般	*	*	*	データーベース	データーベース-database	データベース	385
名詞	普通名詞	一般	*	*	*	ナイブ	内部	内部	730
名詞	普通名詞	一般	*	*	*	フレーム	フレーム-frame	フレーム	421
名詞	普通名詞	一般	*	*	*	フレーム	フレーム-frame	Ｆｒａｍｅ	130
名詞	普通名詞	一般	*	*	*	フレーム	フレーム-frame	ｆｒａｍｅ	2
名詞	普通名詞	一般	*	*	*	ダイアローグ	ダイアローグ-dialogue	ダイアログ	325
名詞	普通名詞	一般	*	*	*	ダイアローグ	ダイアローグ-dialogue	ＤＩＡＬＯＧ	9
名詞	普通名詞	一般	*	*	*	ボックス	ボックス-box	ボックス	377
名詞	普通名詞	一般	*	*	*	ボックス	ボックス-box	Ｂｏｘ	45
名詞	普通名詞	一般	*	*	*	ボックス	ボックス-box	ｂｏｘ	25
名詞	普通名詞	一般	*	*	*	ボックス	ボックス-box	ＢＯＸ	4
名詞	普通名詞	一般	*	*	*	トクチョウ	特長	特長	2
名詞	普通名詞	一般	*	*	*	トクチョウ	特徴	特徴	21
名詞	普通名詞	一般	*	*	*	イベント	イベント-event	イベント	2560
名詞	普通名詞	一般	*	*	*	イベント	イベント-event	Ｅｖｅｎｔ	396
名詞	普通名詞	一般	*	*	*	イベント	イベント-event	ｅｖｅｎｔ	31
名詞	普通名詞	一般	*	*	*	タイマー	タイマー-timer	タイマー	68
名詞	普通名詞	一般	*	*	*	トリガー	トリガー-trigger	トリガー	265
名詞	普通名詞	一般	*	*	*	ツギ	次	次	3213
名詞	普通名詞	一般	*	*	*	ファイナル	ファイナル-final	ｆｉｎａｌ	34
名詞	普通名詞	一般	*	*	*	ファイナル	ファイナル-final	ＦＩＮＡＬ	1
名詞	普通名詞	一般	*	*	*	ファイナル	ファイナル-final	ファイナル	2
名詞	普通名詞	一般	*	*	*	スケジュール	スケジュール-schedule	スケジュール	51
名詞	普通名詞	一般	*	*	*	スケジュール	スケジュール-schedule	Ｓｃｈｅｄｕｌｅ	3
名詞	普通名詞	一般	*	*	*	タスク	タスク-task	タスク	602
名詞	普通名詞	一般	*	*	*	ホウホウ	方法	方法	1144
名詞	普通名詞	一般	*	*	*	カワリ	代わり	代わり	340
名詞	普通名詞	一般	*	*	*	カワリ	代わり	かわり	69
名詞	普通名詞	一般	*	*	*	インスタンス	インスタンス-instance	インスタンス	3720
名詞	普通名詞	一般	*	*	*	ツネ	常	常	650
名詞	普通名詞	一般	*	*	*	モドリチ	戻り値	戻り値	534
名詞	普通名詞	一般	*	*	*	ヨウソ	要素	要素	3666
名詞	普通名詞	一般	*	*	*	サイショウ	最小	最小	578
名詞	普通名詞	一般	*	*	*	コネクター	コネクター-connector	コネクタ	136
名詞	普通名詞	一般	*	*	*	デコーダー	デコーダー-decoder	デコーダ	56
名詞	普通名詞	一般	*	*	*	グショウ	具象	具象	145
名詞	普通名詞	一般	*	*	*	ループ	ループ-loop	ループ	155
名詞	普通名詞	一般	*	*	*	スクリーン	スクリーン-screen	スクリーン	111
名詞	普通名詞	一般	*	*	*	ザヒョウ	座標	座標	697
名詞	普通名詞	一般	*	*	*	マウス	マウス-mouse	マウス	395
名詞	普通名詞	一般	*	*	*	マウス	マウス-mouse	ｍｏｕｓｅ	18
名詞	普通名詞	一般	*	*	*	ポインター	ポインター-pointer	ポインタ	86
名詞	普通名詞	一般	*	*	*	エディター	エディター-editor	エディタ	266
名詞	普通名詞	一般	*	*	*	エディター	エディター-editor	Ｅｄｉｔｏｒ	85
名詞	普通名詞	一般	*	*	*	コンポーネント	コンポーネント-component	コンポーネント	3130
名詞	普通名詞	一般	*	*	*	コンポーネント	コンポーネント-component	ｃｏｍｐｏｎｅｎｔ	87
名詞	普通名詞	一般	*	*	*	ハッシュ	ハッシュ-hash	ハッシュ	573
名詞	普通名詞	一般	*	*	*	コード	コード-code	コード	1897
名詞	普通名詞	一般	*	*	*	コード	コード-code	Ｃｏｄｅ	182
名詞	普通名詞	一般	*	*	*	レイガイ	例外	例外	2130
名詞	普通名詞	一般	*	*	*	ハンドラー	ハンドラー-handler	ハンドラ	377
名詞	普通名詞	一般	*	*	*	ターゲット	ターゲット-target	ターゲット	700
名詞	普通名詞	一般	*	*	*	イカ	以下	以下	183
名詞	普通名詞	一般	*	*	*	スロー	スロー-throw	スロー	843
名詞	普通名詞	一般	*	*	*	ジテン	時点	時点	299
名詞	普通名詞	一般	*	*	*	ディービーエムエス	ＤＢＭＳ	ＤＢＭＳ	31
名詞	普通名詞	一般	*	*	*	クエリー	クエリー-query	クエリー	155
名詞	普通名詞	一般	*	*	*	クエリー	クエリー-query	Ｑｕｅｒｙ	25
名詞	普通名詞	一般	*	*	*	パス	パス-path	ｐａｔｈ	89
名詞	普通名詞	一般	*	*	*	バッファー	バッファー-buffer	バッファ	1495
名詞	普通名詞	一般	*	*	*	バッファー	バッファー-buffer	バッファー	2
名詞	普通名詞	一般	*	*	*	スウ	数	数	1072
名詞	普通名詞	一般	*	*	*	カズ	数	数	698
名詞	普通名詞	一般	*	*	*	シーケンサー	シーケンサー-sequencer	シーケンサ	63
名詞	普通名詞	一般	*	*	*	トラック	トラック-truck	トラック	93
名詞	普通名詞	一般	*	*	*	トラック	トラック-track	ｔｒａｃｋ	1
名詞	普通名詞	一般	*	*	*	ソロ	ソロ-solo	ソロ	18
名詞	普通名詞	一般	*	*	*	ジョウタイ	状態	状態	1844
名詞	普通名詞	一般	*	*	*	ジーエムティー	ＧＭＴ	ＧＭＴ	84
名詞	普通名詞	一般	*	*	*	テイスウ	定数	定数	1107
名詞	普通名詞	一般	*	*	*	エスキューエル	ＳＱＬ	ＳＱＬ	590
名詞	普通名詞	一般	*	*	*	ブン	文	文	233
名詞	普通名詞	一般	*	*	*	プレ	プレ-pre	プリ	8
名詞	普通名詞	一般	*	*	*	プレ	プレ-pre	ｐｒｅ	10
名詞	普通名詞	一般	*	*	*	セイ	正	正	256
名詞	普通名詞	一般	*	*	*	セイ	整	整	32
名詞	普通名詞	一般	*	*	*	セイ	所為	せい	3
名詞	普通名詞	一般	*	*	*	ジク	軸	軸	187
名詞	普通名詞	一般	*	*	*	ジク	字句	字句	38
名詞	普通名詞	一般	*	*	*	ライン	ライン-line	ライン	368
名詞	普通名詞	一般	*	*	*	ライン	ライン-line	Ｌｉｎｅ	89
名詞	普通名詞	一般	*	*	*	ライン	ライン-line	ＬＩＮＥ	33
名詞	普通名詞	一般	*	*	*	ライン	ライン-line	ｌｉｎｅ	14
名詞	普通名詞	一般	*	*	*	セグメント	セグメント-segment	セグメント	238
名詞	普通名詞	一般	*	*	*	インデント	インデント-indent	インデント	42
名詞	普通名詞	一般	*	*	*	タグ	タグ-tag	タグ	482
名詞	普通名詞	一般	*	*	*	タグ	タグ-tag	Ｔａｇ	33
名詞	普通名詞	一般	*	*	*	カスタム	カスタム-custom	カスタム	215
名詞	普通名詞	一般	*	*	*	カスタム	カスタム-custom	Ｃｕｓｔｏｍ	3
名詞	普通名詞	一般	*	*	*	ジュンジョ	順序	順序	1050
名詞	普通名詞	一般	*	*	*	シーエーピー	ＣＡＰ	ＣＡＰ	6
名詞	普通名詞	一般	*	*	*	スクエア	スクエア-square	ＳＱＵＡＲＥ	2
名詞	普通名詞	一般	*	*	*	スクエア	スクエア-square	ｓｑｕａｒｅ	1
名詞	普通名詞	一般	*	*	*	カンキョウ	環境	環境	278
名詞	普通名詞	一般	*	*	*	システム	システム-system	システム	1628
名詞	普通名詞	一般	*	*	*	システム	システム-system	Ｓｙｓｔｅｍ	146
名詞	普通名詞	一般	*	*	*	システム	システム-system	ｓｙｓｔｅｍ	28
名詞	普通名詞	一般	*	*	*	システム	システム-system	ＳＹＳＴＥＭ	14
名詞	普通名詞	一般	*	*	*	プロセス	プロセス-process	プロセス	265
名詞	普通名詞	一般	*	*	*	プロセス	プロセス-process	ｐｒｏｃｅｓｓ	30
名詞	普通名詞	一般	*	*	*	ルール	ルール-rule	ルール	342
名詞	普通名詞	一般	*	*	*	ルール	ルール-rule	Ｒｕｌｅ	4
名詞	普通名詞	一般	*	*	*	ルール	ルール-rule	ｒｕｌｅ	4
名詞	普通名詞	一般	*	*	*	ゲツナイ	月内	月内	7
名詞	普通名詞	一般	*	*	*	コンテキスト	コンテキスト-context	コンテキスト	1243
名詞	普通名詞	一般	*	*	*	コンテキスト	コンテキスト-context	Ｃｏｎｔｅｘｔ	472
名詞	普通名詞	一般	*	*	*	コンテキスト	コンテキスト-context	ｃｏｎｔｅｘｔ	39
名詞	普通名詞	一般	*	*	*	オペレーション	オペレーション-operation	オペレーション	587
名詞	普通名詞	一般	*	*	*	オペレーション	オペレーション-operation	Ｏｐｅｒａｔｉｏｎｓ	7
名詞	普通名詞	一般	*	*	*	オペレーション	オペレーション-operation	ＯＰＥＲＡＴＩＯＮ	4
名詞	普通名詞	一般	*	*	*	オペレーション	オペレーション-operation	Ｏｐｅｒａｔｉｏｎ	8
名詞	普通名詞	一般	*	*	*	スケルトン	スケルトン-skeleton	スケルトン	30
名詞	普通名詞	一般	*	*	*	リーズン	リーズン-reason	ｒｅａｓｏｎ	107
名詞	普通名詞	一般	*	*	*	ステート	ステート-state	Ｓｔａｔｅ	118
名詞	普通名詞	一般	*	*	*	ステート	ステート-state	ｓｔａｔｅ	29
名詞	普通名詞	一般	*	*	*	ステート	ステート-state	ステート	5
名詞	普通名詞	一般	*	*	*	ドキュメント	ドキュメント-document	ドキュメント	1003
名詞	普通名詞	一般	*	*	*	ドキュメント	ドキュメント-document	Ｄｏｃｕｍｅｎｔ	228
名詞	普通名詞	一般	*	*	*	ドキュメント	ドキュメント-document	Ｄｏｃｕｍｅｎｔｓ	4
名詞	普通名詞	一般	*	*	*	ステープル	ステープル-staple	ステープル	21
名詞	普通名詞	一般	*	*	*	カクド	角度	角度	46
名詞	普通名詞	一般	*	*	*	アイコン	アイコン-icon	アイコン	383
名詞	普通名詞	一般	*	*	*	ハンヨウ	汎用	汎用	181
名詞	普通名詞	一般	*	*	*	マネージメント	マネージメント-management	ｍａｎａｇｅｍｅｎｔ	70
名詞	普通名詞	一般	*	*	*	ネーム	ネーム-name	ｎａｍｅ	395
名詞	普通名詞	一般	*	*	*	ネーム	ネーム-name	ネーム	39
名詞	普通名詞	一般	*	*	*	シキ	式	式	305
名詞	普通名詞	一般	*	*	*	シキ	識	識	6
名詞	普通名詞	一般	*	*	*	カタ	型	型	1983
名詞	普通名詞	一般	*	*	*	ベンダー	ベンダー-vendor	ベンダー	144
名詞	普通名詞	一般	*	*	*	カーソル	カーソル-cursor	カーソル	219
名詞	普通名詞	一般	*	*	*	ヒキスウ	引数	引数	2150
名詞	普通名詞	一般	*	*	*	ハンドル	ハンドル-handle	ハンドル	374
名詞	普通名詞	一般	*	*	*	リョウ	量	量	462
名詞	普通名詞	一般	*	*	*	アウト	アウト-out	アウト	175
名詞	普通名詞	一般	*	*	*	アウト	アウト-out	ＯＵＴ	112
名詞	普通名詞	一般	*	*	*	アウト	アウト-out	Ｏｕｔ	13
名詞	普通名詞	一般	*	*	*	アウト	アウト-out	ｏｕｔ	102
名詞	普通名詞	一般	*	*	*	アイエヌティー	ＩＮＴ	ｉｎｔ	1294
名詞	普通名詞	一般	*	*	*	アイエヌティー	ＩＮＴ	ＩＮＴ	42
名詞	普通名詞	一般	*	*	*	フ	負	負	390
名詞	普通名詞	一般	*	*	*	フ	斑	フ	1
名詞	普通名詞	一般	*	*	*	シュタイ	主体	主体	98
名詞	普通名詞	一般	*	*	*	エックスエムエル	ＸＭＬ	ＸＭＬ	925
名詞	普通名詞	一般	*	*	*	エックスエムエル	ＸＭＬ	ｘｍｌ	196
名詞	普通名詞	一般	*	*	*	ヘッダー	ヘッダー-header	ヘッダー	372
名詞	普通名詞	一般	*	*	*	テーブル	テーブル-table	テーブル	372
名詞	普通名詞	一般	*	*	*	テーブル	テーブル-table	Ｔａｂｌｅ	201
名詞	普通名詞	一般	*	*	*	デー	デー-day	ＤＡＹ	181
名詞	普通名詞	一般	*	*	*	デー	デー-day	Ｄａｙ	2
名詞	普通名詞	一般	*	*	*	デー	デー-day	ＤＡＹＳ	30
名詞	普通名詞	一般	*	*	*	デー	デー-day	ｄａｙ	24
名詞	普通名詞	一般	*	*	*	デー	デー-day	デー	49
名詞	普通名詞	一般	*	*	*	デー	デー-day	Ｄａｙｓ	7
名詞	普通名詞	一般	*	*	*	ジシュウ	次週	次週	1
名詞	普通名詞	一般	*	*	*	ラベル	ラベル-label	ラベル	209
名詞	普通名詞	一般	*	*	*	セキュリティー	セキュリティー-security	セキュリティ	566
名詞	普通名詞	一般	*	*	*	セキュリティー	セキュリティー-security	Ｓｅｃｕｒｉｔｙ	73
名詞	普通名詞	一般	*	*	*	セキュリティー	セキュリティー-security	ｓｅｃｕｒｉｔｙ	68
名詞	普通名詞	一般	*	*	*	マネージャー	マネージャー-manager	マネージャ	536
名詞	普通名詞	一般	*	*	*	マネージャー	マネージャー-manager	Ｍａｎａｇｅｒ	165
名詞	普通名詞	一般	*	*	*	ウィズ	ウィズ-with	ｗｉｔｈ	39
名詞	普通名詞	一般	*	*	*	ウィズ	ウィズ-with	ＷＩＴＨ	11
名詞	普通名詞	一般	*	*	*	バリアント	バリアント-variant	バリアント	100
名詞	普通名詞	一般	*	*	*	シュルイ	種類	種類	363
名詞	普通名詞	一般	*	*	*	スクリプト	スクリプト-script	スクリプト	223
名詞	普通名詞	一般	*	*	*	スクリプト	スクリプト-script	Ｓｃｒｉｐｔ	49
名詞	普通名詞	一般	*	*	*	ブンカ	文化	文化	11
名詞	普通名詞	一般	*	*	*	サマリー	サマリー-summary	サマリー	30
名詞	普通名詞	一般	*	*	*	エージ	エージ-age	ａｇｅ	50
名詞	普通名詞	一般	*	*	*	ノード	ノード-node	ノード	1431
名詞	普通名詞	一般	*	*	*	ピアー	ピアー-peer	ピア	201
名詞	普通名詞	一般	*	*	*	キャンバス	キャンバス-canvas	キャンバス	8
名詞	普通名詞	一般	*	*	*	キャンバス	キャンバス-canvas	Ｃａｎｖａｓ	12
名詞	普通名詞	一般	*	*	*	ユーザー	ユーザー-user	ユーザー	1338
名詞	普通名詞	一般	*	*	*	ユーザー	ユーザー-user	Ｕｓｅｒ	12
名詞	普通名詞	一般	*	*	*	ユーザー	ユーザー-user	ユーザ	1
名詞	普通名詞	一般	*	*	*	ガイリャク	概略	概略	3
名詞	普通名詞	一般	*	*	*	ワーカー	ワーカー-worker	ワーカー	40
名詞	普通名詞	一般	*	*	*	ショキ	初期	初期	1427
